BallGame and FootballTeam SubClassOf Player, FALSE
plays_for some BallGame SubClassOf Team, True
plays_for some BallGame SubClassOf Manager, TRUE
BallGame SubClassOf Manager, False
Thing SubClassOf plays_for some BallGame, True
BallGame SubClassOf Team, TRUE
Thing SubClassOf Team, TRUE
BallGame and FootballTeam SubClassOf Person, **False
FootballPlayer and Person SubClassOf Game, False
BallGame and FootballPlayer SubClassOf Football, TRUE
BallGame and FootballPlayer SubClassOf Manager, False
BallGame and FootballPlayer SubClassOf Player, TRUE
FootballPlayer SubClassOf Player, TRUE
FootballPlayer SubClassOf Thing, TRUE
FootballPlayer SubClassOf Player and Thing, True
FootballPlayer SubClassOf Manager, False
FootballPlayer SubClassOf Team, True
FootballPlayer SubClassOf Player and Team and Thing, TRUE
FootballPlayer SubClassOf FootballTeam, FALSE
FootballPlayer SubClassOf Game, TRUE
FootballPlayer SubClassOf Game and Player and Team and Thing, TRUE
FootballPlayer SubClassOf Football, TRUE
FootballPlayer SubClassOf Football and Game and Player and Team and Thing, TRUE
FootballPlayer SubClassOf Person, TRUE
FootballPlayer SubClassOf Football and Game and Person and Player and Team and Thing, TRUE
FootballPlayer SubClassOf BallGame, TRUE
FootballPlayer SubClassOf BallGame and Football and Game and Person and Player and Team and Thing, True
managed_by some BallGame SubClassOf FootballPlayer, False
FootballTeam and Team SubClassOf FootballPlayer, FALSE
BallGame and Manager SubClassOf Game, TRUE
BallGame and Manager SubClassOf Player, FALSE
BallGame and Manager SubClassOf FootballTeam, FALSE
Manager SubClassOf Game, **False
BallGame SubClassOf Game, TRUE
BallGame SubClassOf Thing, TRUE
BallGame SubClassOf Game and Thing, TRUE
BallGame SubClassOf Game and Team and Thing, TRUE
BallGame SubClassOf Player, True
BallGame SubClassOf Game and Player and Team and Thing, TRUE
BallGame SubClassOf FootballTeam, TRUE
BallGame SubClassOf FootballTeam and Game and Player and Team and Thing, TRUE
BallGame SubClassOf FootballPlayer, FALSE
BallGame SubClassOf Football, TRUE
BallGame SubClassOf Football and FootballTeam and Game and Player and Team and Thing, True
BallGame SubClassOf Person, False
FootballTeam and Player SubClassOf FootballPlayer, True
FootballTeam and Player SubClassOf Manager, False
FootballTeam and Player SubClassOf Game, TRUE
Player SubClassOf Game, TRUE
Player SubClassOf Thing, True
Player SubClassOf Game and Thing, TRUE
Player SubClassOf Manager, FALSE
Player SubClassOf Team, TRUE
Player SubClassOf Game and Team and Thing, TRUE
Player SubClassOf FootballTeam, FALSE
Player SubClassOf FootballPlayer, TRUE
Player SubClassOf FootballPlayer and Game and Team and Thing, TRUE
Player SubClassOf Football, TRUE
Player SubClassOf Football and FootballPlayer and Game and Team and Thing, TRUE
Player SubClassOf Person, TRUE
Player SubClassOf Football and FootballPlayer and Game and Person and Team and Thing, TRUE
Player SubClassOf BallGame, TRUE
Player SubClassOf BallGame and Football and FootballPlayer and Game and Person and Team and Thing, TRUE
Game SubClassOf plays some BallGame, TRUE
Game SubClassOf Manager, True
Game SubClassOf Thing, True
Game SubClassOf Manager and Thing, True
Game SubClassOf Team, TRUE
Game SubClassOf Manager and Team and Thing, True
Game SubClassOf Player, True
Game SubClassOf Manager and Player and Team and Thing, True
Game SubClassOf FootballTeam, TRUE
Game SubClassOf FootballTeam and Manager and Player and Team and Thing, TRUE
Game SubClassOf FootballPlayer, TRUE
Game SubClassOf FootballPlayer and FootballTeam and Manager and Player and Team and Thing, TRUE
Game SubClassOf Football, TRUE
Game SubClassOf Football and FootballPlayer and FootballTeam and Manager and Player and Team and Thing, True
Game SubClassOf Person, True
Game SubClassOf Football and FootballPlayer and FootballTeam and Manager and Person and Player and Team and Thing, TRUE
Game SubClassOf BallGame, TRUE
Game SubClassOf BallGame and Football and FootballPlayer and FootballTeam and Manager and Person and Player and Team and Thing, True
plays some Team SubClassOf FootballPlayer, True
plays some Team SubClassOf Manager, FALSE
plays some Team SubClassOf Player, True
Team SubClassOf Player, TRUE
Team SubClassOf Thing, TRUE
Team SubClassOf Player and Thing, TRUE
Team SubClassOf Manager, TRUE
Team SubClassOf Manager and Player and Thing, True
Team SubClassOf FootballTeam, True
Team SubClassOf FootballTeam and Manager and Player and Thing, TRUE
Team SubClassOf Game, TRUE
Team SubClassOf FootballTeam and Game and Manager and Player and Thing, True
Team SubClassOf FootballPlayer, True
Team SubClassOf FootballPlayer and FootballTeam and Game and Manager and Player and Thing, True
Team SubClassOf Football, TRUE
Team SubClassOf Football and FootballPlayer and FootballTeam and Game and Manager and Player and Thing, True
Team SubClassOf Person, True
Team SubClassOf Football and FootballPlayer and FootballTeam and Game and Manager and Person and Player and Thing, True
Team SubClassOf BallGame, True
Team SubClassOf BallGame and Football and FootballPlayer and FootballTeam and Game and Manager and Person and Player and Thing, True
FootballTeam SubClassOf managed_by some Team, TRUE
Thing SubClassOf managed_by some Team, FALSE
Manager SubClassOf managed_by some Team, TRUE
Thing and (managed_by some Team) SubClassOf Thing and (managed_by some Team), TRUE
Manager SubClassOf Team, TRUE
Manager SubClassOf Team and Thing and (managed_by some Team), True
Manager SubClassOf Player, False
Manager SubClassOf FootballTeam, FALSE
Manager SubClassOf FootballPlayer, False
Manager SubClassOf Football, False
Manager SubClassOf Person, True
Manager SubClassOf Person and Team and Thing and (managed_by some Team), TRUE
Manager SubClassOf BallGame, FALSE
Manager SubClassOf Thing, True
Manager SubClassOf Person and Team and Thing and (managed_by some (Team and Thing)), TRUE
Manager SubClassOf Manager, True
Manager SubClassOf Person and Team and Thing and (managed_by some (Manager and Team and Thing)), TRUE
Manager SubClassOf Person and Team and Thing and (managed_by some (Manager and Person and Team and Thing)), TRUE
Manager and Person and Team and Thing and (managed_by some (Manager and Person and Team and Thing)) SubClassOf Manager and Person and Team and Thing and (managed_by some (Manager and Person and Team and Thing)), True
Manager and Person and Player and Team and Thing and (managed_by some (Manager and Person and Team and Thing)) SubClassOf Manager and Person and Player and Team and Thing and (managed_by some (Manager and Person and Team and Thing)), False
Thing SubClassOf Manager, False
Thing SubClassOf Manager and Person and Player and Team and Thing and (managed_by some (Manager and Person and Team and Thing)), True
Thing SubClassOf Thing, TRUE
Thing SubClassOf Player, FALSE
Thing SubClassOf FootballTeam, False
Thing SubClassOf Game, TRUE
Thing SubClassOf FootballPlayer, False
Thing SubClassOf Football, False
Thing SubClassOf Person, True
Person SubClassOf Thing, True
Thing SubClassOf BallGame, TRUE
Thing SubClassOf Game and Manager and Person and Player and Team and Thing and (managed_by some (Manager and Person and Team and Thing)), True
Thing SubClassOf BallGame and Game and Manager and Person and Player and Team and Thing and (managed_by some (Manager and Person and Team and Thing)), True
Thing SubClassOf BallGame and Game and Manager and Person and Player and Team and Thing and (managed_by some (Game and Manager and Person and Team and Thing)), TRUE
Thing SubClassOf BallGame and Game and Manager and Person and Player and Team and Thing and (managed_by some (BallGame and Game and Manager and Person and Team and Thing)), **True
BallGame and FootballTeam and Game and Manager and Person and Player and Team and Thing and (managed_by some (Game and Manager and Person and Team and Thing)) SubClassOf BallGame and FootballTeam and Game and Manager and Person and Player and Team and Thing and (managed_by some (Game and Manager and Person and Team and Thing)), True
Player SubClassOf plays some Football, TRUE
Thing SubClassOf plays some Football, False
Manager SubClassOf plays some Football, False
Team SubClassOf plays some Football, TRUE
Thing and (plays some Football) SubClassOf Thing and (plays some Football), True
Team SubClassOf Manager and Thing and (plays some Football), FALSE
Team SubClassOf Player and Thing and (plays some Football), TRUE
Team SubClassOf FootballTeam and Player and Thing and (plays some Football), TRUE
Team SubClassOf FootballTeam and Game and Player and Thing and (plays some Football), TRUE
Team SubClassOf FootballPlayer and FootballTeam and Game and Player and Thing and (plays some Football), TRUE
Team SubClassOf Football and FootballPlayer and FootballTeam and Game and Player and Thing and (plays some Football), True
Team SubClassOf Football and FootballPlayer and FootballTeam and Game and Person and Player and Thing and (plays some Football), True
Team SubClassOf BallGame and Football and FootballPlayer and FootballTeam and Game and Person and Player and Thing and (plays some Football), True
Team SubClassOf BallGame and Football and FootballPlayer and FootballTeam and Game and Person and Player and Thing and (plays some (Football and Thing)), TRUE
Team SubClassOf BallGame and Football and FootballPlayer and FootballTeam and Game and Person and Player and Thing and (plays some (Football and Manager and Thing)), TRUE
Team SubClassOf Team, True
Team SubClassOf BallGame and Football and FootballPlayer and FootballTeam and Game and Person and Player and Thing and (plays some (Football and Manager and Team and Thing)), True
Team SubClassOf BallGame and Football and FootballPlayer and FootballTeam and Game and Person and Player and Thing and (plays some (Football and Manager and Player and Team and Thing)), TRUE
Team SubClassOf BallGame and Football and FootballPlayer and FootballTeam and Game and Person and Player and Thing and (plays some (Football and FootballTeam and Manager and Player and Team and Thing)), True
Team SubClassOf BallGame and Football and FootballPlayer and FootballTeam and Game and Person and Player and Thing and (plays some (Football and FootballTeam and Game and Manager and Player and Team and Thing)), True
Team SubClassOf BallGame and Football and FootballPlayer and FootballTeam and Game and Person and Player and Thing and (plays some (Football and FootballPlayer and FootballTeam and Game and Manager and Player and Team and Thing)), True
Team SubClassOf BallGame and Football and FootballPlayer and FootballTeam and Game and Person and Player and Thing and (plays some (Football and FootballPlayer and FootballTeam and Game and Manager and Person and Player and Team and Thing)), TRUE
Team SubClassOf BallGame and Football and FootballPlayer and FootballTeam and Game and Person and Player and Thing and (plays some (BallGame and Football and FootballPlayer and FootballTeam and Game and Manager and Person and Player and Team and Thing)), TRUE
BallGame and Football and FootballPlayer and FootballTeam and Game and Manager and Person and Player and Thing and (plays some (BallGame and Football and FootballPlayer and FootballTeam and Game and Manager and Person and Player and Team and Thing)) SubClassOf BallGame and Football and FootballPlayer and FootballTeam and Game and Manager and Person and Player and Thing and (plays some (BallGame and Football and FootballPlayer and FootballTeam and Game and Manager and Person and Player and Team and Thing)), TRUE
